threshold,precision,recall,specificity
0.43999999999999984,0.9943181818181818,0.9849906191369606,0.998108448928121
0.44999999999999984,0.9943181818181818,0.9849906191369606,0.998108448928121
0.45999999999999985,0.9943181818181818,0.9849906191369606,0.998108448928121
0.46999999999999986,0.9943181818181818,0.9849906191369606,0.998108448928121
0.47999999999999976,0.9943145925457991,0.9843652282676673,0.998108448928121
0.48999999999999977,0.9943074003795066,0.9831144465290806,0.998108448928121
0.4999999999999998,0.9942965779467681,0.9812382739212008,0.998108448928121
0.5099999999999998,0.9942675159235669,0.9762351469668543,0.998108448928121
0.5199999999999998,0.9942528735632183,0.9737335834896811,0.998108448928121
0.5299999999999998,0.9942307692307693,0.9699812382739212,0.998108448928121
0.5399999999999998,0.9948353776630084,0.9637273295809882,0.9983186212694409
0.5499999999999998,0.9954545454545455,0.9587242026266416,0.9985287936107609
0.5599999999999997,0.9954188481675392,0.9512195121951219,0.9985287936107609
0.5699999999999997,0.9953642384105961,0.9399624765478424,0.9985287936107609
0.5799999999999997,0.9952956989247311,0.9262038774233896,0.9985287936107609
0.5899999999999997,0.9952348536419333,0.9143214509068167,0.9985287936107609
0.5999999999999998,0.9951757408683667,0.9030644152595372,0.9985287936107609
0.6099999999999998,0.9950946040644709,0.8880550343964978,0.9985287936107609
0.6199999999999998,0.9949712643678161,0.866166353971232,0.9985287936107609
0.6299999999999997,0.9949016751638747,0.8542839274546592,0.9985287936107609
0.6399999999999997,0.9948339483394834,0.8430268918073797,0.9985287936107609
0.6499999999999997,0.9947955390334573,0.8367729831144465,0.9985287936107609
0.6599999999999997,0.9947368421052631,0.8273921200750469,0.9985287936107609
0.6699999999999997,0.9961977186311787,0.8192620387742339,0.9989491382934006
0.6799999999999997,0.9961890243902439,0.817385866166354,0.9989491382934006
0.6899999999999997,0.9961744452945677,0.8142589118198874,0.9989491382934006
0.6999999999999996,0.9961656441717791,0.8123827392120075,0.9989491382934006
0.7099999999999996,0.9961538461538462,0.8098811757348343,0.9989491382934006
0.7199999999999996,0.9969135802469136,0.8080050031269543,0.9991593106347205
0.7299999999999996,0.9969135802469136,0.8080050031269543,0.9991593106347205
0.7399999999999997,0.9969088098918083,0.8067542213883677,0.9991593106347205
0.7499999999999997,0.9969088098918083,0.8067542213883677,0.9991593106347205
0.7599999999999997,0.9969088098918083,0.8067542213883677,0.9991593106347205
0.7699999999999997,0.9969040247678018,0.8055034396497811,0.9991593106347205
0.7799999999999997,0.9969040247678018,0.8055034396497811,0.9991593106347205
0.7899999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.7999999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8099999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8199999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8299999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8399999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8499999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8599999999999995,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8699999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8799999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8899999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
0.8999999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
