threshold,precision,recall,specificity
0.5799999999999997,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.5899999999999997,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.5999999999999998,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.6099999999999998,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.6199999999999998,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.6299999999999997,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.6399999999999997,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.6499999999999997,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.6599999999999997,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.6699999999999997,0.9974667511082964,0.9849906191369606,0.9991593106347205
0.6799999999999997,0.9974651457541192,0.9843652282676673,0.9991593106347205
0.6899999999999997,0.9974635383639823,0.983739837398374,0.9991593106347205
0.6999999999999996,0.9974619289340102,0.9831144465290806,0.9991593106347205
0.7099999999999996,0.9974587039390089,0.981863664790494,0.9991593106347205
0.7199999999999996,0.9974489795918368,0.9781113195747342,0.9991593106347205
0.7299999999999996,0.9974424552429667,0.975609756097561,0.9991593106347205
0.7399999999999997,0.9974326059050064,0.9718574108818011,0.9991593106347205
0.7499999999999997,0.9974193548387097,0.9668542839274546,0.9991593106347205
0.7599999999999997,0.9973907371167645,0.9562226391494684,0.9991593106347205
0.7699999999999997,0.9973718791064389,0.949343339587242,0.9991593106347205
0.7799999999999997,0.9973226238286479,0.9318323952470294,0.9991593106347205
0.7899999999999996,0.9972583961617546,0.9099437148217636,0.9991593106347205
0.7999999999999996,0.9971949509116409,0.8893058161350844,0.9991593106347205
0.8099999999999996,0.9971326164874552,0.8699186991869918,0.9991593106347205
0.8199999999999996,0.997080291970803,0.8542839274546592,0.9991593106347205
0.8299999999999996,0.9970126960418223,0.8348968105065666,0.9991593106347205
0.8399999999999996,0.996962794229309,0.8211382113821138,0.9991593106347205
0.8499999999999996,0.9969254419677172,0.8111319574734209,0.9991593106347205
0.8599999999999995,0.9969135802469136,0.8080050031269543,0.9991593106347205
0.8699999999999996,0.9969088098918083,0.8067542213883677,0.9991593106347205
0.8799999999999996,0.9969040247678018,0.8055034396497811,0.9991593106347205
0.8899999999999996,0.9969040247678018,0.8055034396497811,0.9991593106347205
0.8999999999999996,0.9969016266460109,0.8048780487804879,0.9991593106347205
